Time,Funding Rate
4/23/2020 0:00,-0.0003
4/22/2020 16:00,-0.0001
4/22/2020 8:00,0
4/22/2020 0:00,0.0001
4/21/2020 16:00,-0.0001
4/21/2020 8:00,-0.0001
4/21/2020 0:00,-0.0001
4/20/2020 16:00,0
4/20/2020 8:00,0
4/20/2020 0:00,0.0001
4/19/2020 16:00,-0.0001
4/19/2020 8:00,-0.0002
4/19/2020 0:00,-0.0002
4/18/2020 16:00,-0.0002
4/18/2020 8:00,0
4/18/2020 0:00,-0.0001
4/17/2020 16:00,0
4/17/2020 8:00,0.0001
4/17/2020 0:00,0.0001
4/16/2020 16:00,-0.0005
4/16/2020 8:00,-0.0001
4/16/2020 0:00,0
4/15/2020 16:00,0
4/15/2020 8:00,-0.0001
4/15/2020 0:00,-0.0002
4/14/2020 16:00,0.0001
4/14/2020 8:00,0
4/14/2020 0:00,0
4/13/2020 16:00,-0.0002
4/13/2020 8:00,0.0001
4/13/2020 0:00,0.0001
4/12/2020 16:00,0.0001
4/12/2020 8:00,0.0001
4/12/2020 0:00,0.0001
4/11/2020 16:00,0.0001
4/11/2020 8:00,0.0001
4/11/2020 0:00,0.0001
4/10/2020 16:00,0.0001
4/10/2020 8:00,-0.0001
4/10/2020 0:00,-0.0001
4/9/2020 16:00,-0.0001
4/9/2020 8:00,0.0001
4/9/2020 0:00,0.0001
4/8/2020 16:00,0.0001
4/8/2020 8:00,0
4/8/2020 0:00,0
4/7/2020 16:00,0
4/7/2020 8:00,-0.0001
4/7/2020 0:00,-0.0001
4/6/2020 16:00,0
4/6/2020 8:00,0
4/6/2020 0:00,0
4/5/2020 16:00,0
4/5/2020 8:00,0
4/5/2020 0:00,-0.0001
4/4/2020 16:00,0.0001
4/4/2020 8:00,0.0001
4/4/2020 0:00,0.0001
4/3/2020 16:00,0
4/3/2020 8:00,0.0001
4/3/2020 0:00,0.0001
4/2/2020 16:00,0
4/2/2020 8:00,-0.0002
4/2/2020 0:00,-0.0004
4/1/2020 16:00,-0.0005
4/1/2020 8:00,-0.0001
4/1/2020 0:00,-0.0002
3/31/2020 16:00,-0.0002
3/31/2020 8:00,-0.0001
3/31/2020 0:00,-0.0001
3/30/2020 16:00,-0.0003
3/30/2020 8:00,-0.0006
3/30/2020 0:00,-0.0003
3/29/2020 16:00,-0.0003
3/29/2020 8:00,-0.0002
3/29/2020 0:00,-0.0002
3/28/2020 16:00,-0.0004
3/28/2020 8:00,-0.0001
3/28/2020 0:00,0
3/27/2020 16:00,0.0001
3/27/2020 8:00,0.0001
3/27/2020 0:00,0
3/26/2020 16:00,0.0001
3/26/2020 8:00,0
3/26/2020 0:00,0.0001
3/25/2020 16:00,0.0001
3/25/2020 8:00,0.0001
3/25/2020 0:00,0.0001
3/24/2020 16:00,0.0001
3/24/2020 8:00,0.0001
3/24/2020 0:00,0.0001
3/23/2020 16:00,-0.0002
3/23/2020 8:00,-0.0002
3/23/2020 0:00,0
3/22/2020 16:00,0.0001
3/22/2020 8:00,0
3/22/2020 0:00,-0.0001
3/21/2020 16:00,0
3/21/2020 8:00,0.0001
3/21/2020 0:00,0.0001
3/20/2020 16:00,0
3/20/2020 8:00,-0.0002
3/20/2020 0:00,-0.0003
3/19/2020 16:00,-0.0002
3/19/2020 8:00,-0.0002
3/19/2020 0:00,-0.0003
3/18/2020 16:00,-0.0004
3/18/2020 8:00,-0.0001
3/18/2020 0:00,-0.0001
3/17/2020 16:00,0
3/17/2020 8:00,-0.0002
3/17/2020 0:00,-0.0009
3/16/2020 16:00,-0.0004
3/16/2020 8:00,-0.0003
3/16/2020 0:00,-0.0005
3/15/2020 16:00,-0.0005
3/15/2020 8:00,-0.0005
3/15/2020 0:00,-0.0005
3/14/2020 16:00,-0.0001
3/14/2020 8:00,-0.0008
3/14/2020 0:00,-0.0007
3/13/2020 16:00,-0.003
3/13/2020 8:00,-0.0002
3/13/2020 0:00,-0.0002
3/12/2020 16:00,0.0001
3/12/2020 8:00,0.0001
3/12/2020 0:00,0.0002
3/11/2020 16:00,0.0001
3/11/2020 8:00,0.0001
3/11/2020 0:00,0.0001
3/10/2020 16:00,0.0001
3/10/2020 8:00,0.0001
3/10/2020 0:00,0.0001
3/9/2020 16:00,0.0001
3/9/2020 8:00,0.0001
3/9/2020 0:00,0.0004
3/8/2020 16:00,0.0005
3/8/2020 8:00,0.0005
3/8/2020 0:00,0.0003
3/7/2020 16:00,0.0003
3/7/2020 8:00,0.0004
3/7/2020 0:00,0.0004
3/6/2020 16:00,0.0002
3/6/2020 8:00,0.0002
3/6/2020 0:00,0.0002
3/5/2020 16:00,0.0002
3/5/2020 8:00,0.0001
3/5/2020 0:00,0.0002
3/4/2020 16:00,0.0001
3/4/2020 8:00,0.0001
3/4/2020 0:00,0.0001
3/3/2020 16:00,0.0001
3/3/2020 8:00,0.0001
3/3/2020 0:00,0.0001
3/2/2020 16:00,0.0001
3/2/2020 8:00,0.0002
3/2/2020 0:00,0.0003
3/1/2020 16:00,0.0003
3/1/2020 8:00,0.0005
3/1/2020 0:00,0.0006
2/29/2020 16:00,0.0006
2/29/2020 8:00,0.0006
2/29/2020 0:00,0.0002
2/28/2020 16:00,0.0001
2/28/2020 8:00,0.0001
2/28/2020 0:00,0.0001
2/27/2020 16:00,0.0001
2/27/2020 8:00,0.0002
2/27/2020 0:00,0.0004
2/26/2020 16:00,0.0005
2/26/2020 8:00,0.0004
2/26/2020 0:00,0.0005
2/25/2020 16:00,0.0003
2/25/2020 8:00,0.0003
2/25/2020 0:00,0.0001
2/24/2020 16:00,0.0001
2/24/2020 8:00,0.0005
2/24/2020 0:00,0.0007
2/23/2020 16:00,0.0004
2/23/2020 8:00,0.0003
2/23/2020 0:00,0.0001
2/22/2020 16:00,0.0001
2/22/2020 8:00,0.0001
2/22/2020 0:00,0.0001
2/21/2020 16:00,0.0001
2/21/2020 8:00,0.0001
2/21/2020 0:00,0.0001
2/20/2020 16:00,0.0001
2/20/2020 8:00,0.0001
2/20/2020 0:00,0.0004
2/19/2020 16:00,0.0004
2/19/2020 8:00,0.0005
2/19/2020 0:00,0.0003
2/18/2020 16:00,0.0001
2/18/2020 8:00,0.0003
2/18/2020 0:00,0.0009
2/17/2020 16:00,0.0006
2/17/2020 8:00,0.0004
2/17/2020 0:00,0.0006
2/16/2020 16:00,0.0004
2/16/2020 8:00,0.0005
2/16/2020 0:00,0.0009
2/15/2020 16:00,0.001
2/15/2020 8:00,0.0006
2/15/2020 0:00,0.0006
2/14/2020 16:00,0.0007
2/14/2020 8:00,0.0006
2/14/2020 0:00,0.0007
2/13/2020 16:00,0.0008
2/13/2020 8:00,0.0009
2/13/2020 0:00,0.001
2/12/2020 16:00,0.0011
2/12/2020 8:00,0.003
2/12/2020 0:00,0.0005
2/11/2020 16:00,0.0006
2/11/2020 8:00,0.0004
2/11/2020 0:00,0.001
2/10/2020 16:00,0.0013
2/10/2020 8:00,0.0011
2/10/2020 0:00,0.0011
2/9/2020 16:00,0.0008
2/9/2020 8:00,0.0004
2/9/2020 0:00,0.001
2/8/2020 16:00,0.0006
2/8/2020 8:00,0.0004
2/8/2020 0:00,0.0003
2/7/2020 16:00,0.0002
2/7/2020 8:00,0.0004
2/7/2020 0:00,0.0006
2/6/2020 16:00,0.0008
2/6/2020 8:00,0.0016
2/6/2020 0:00,0.0005
2/5/2020 16:00,0.0001
2/5/2020 8:00,0.0001
2/5/2020 0:00,0.0004
2/4/2020 16:00,0.0005
2/4/2020 8:00,0.001
2/4/2020 0:00,0.0001
2/3/2020 16:00,0.0004
2/3/2020 8:00,0.0006
2/3/2020 0:00,0.0007
2/2/2020 16:00,0.0003
2/2/2020 8:00,0.0003
2/2/2020 0:00,0.0005
2/1/2020 16:00,0.0007
2/1/2020 8:00,0.0007
2/1/2020 0:00,0.0004
1/31/2020 16:00,0.0008
1/31/2020 8:00,0.0005
1/31/2020 0:00,0.0003
1/30/2020 16:00,0.0002
1/30/2020 8:00,0.0002
1/30/2020 0:00,0.0005
1/29/2020 16:00,0.0011
1/29/2020 8:00,0.0006
1/29/2020 0:00,0.0005
1/28/2020 16:00,0.0007
1/28/2020 8:00,0.0001
1/28/2020 0:00,0.0001
1/27/2020 16:00,0.0001
1/27/2020 8:00,0.0001
1/27/2020 0:00,0.0001
1/26/2020 16:00,0.0001
1/26/2020 8:00,0.0001
1/26/2020 0:00,0.0001
1/25/2020 16:00,0.0001
1/25/2020 8:00,0.0001
1/25/2020 0:00,0.0002
1/24/2020 16:00,0.0004
1/24/2020 8:00,0.0005
1/24/2020 0:00,0.0005
1/23/2020 16:00,0.0001
1/23/2020 8:00,0.0001
1/23/2020 0:00,0.0001
1/22/2020 16:00,0.0002
1/22/2020 8:00,0.0001
1/22/2020 0:00,0.0002
1/21/2020 16:00,0.0002
1/21/2020 8:00,0.0001
1/21/2020 0:00,0.0001
1/20/2020 16:00,0.0001
1/20/2020 8:00,0.0003
1/20/2020 0:00,0.0009
1/19/2020 16:00,0.0004
1/19/2020 8:00,0.0002
1/19/2020 0:00,0.0003
1/18/2020 16:00,0.0003
1/18/2020 8:00,0.0001
1/18/2020 0:00,0.0006
1/17/2020 16:00,0.0002
1/17/2020 8:00,0.0001
1/17/2020 0:00,0.0003
1/16/2020 16:00,0.0004
1/16/2020 8:00,0.0001
1/16/2020 0:00,0.0001
1/15/2020 16:00,0.0002
1/15/2020 8:00,0.0005
1/15/2020 0:00,0.0001
1/14/2020 16:00,0.0003
1/14/2020 8:00,0.0001
1/14/2020 0:00,0.0001
1/13/2020 16:00,0.0001
1/13/2020 8:00,0.0001
1/13/2020 0:00,0.0001
1/12/2020 16:00,0.0001
1/12/2020 8:00,0.0001
1/12/2020 0:00,0.0001
1/11/2020 16:00,0.0002
1/11/2020 8:00,0.0001
1/11/2020 0:00,0.0001
1/10/2020 16:00,0.0001
1/10/2020 8:00,0.0001
1/10/2020 0:00,0.0001
1/9/2020 16:00,0.0001
1/9/2020 8:00,0.0001
1/9/2020 0:00,0.0001
1/8/2020 16:00,0.0001
1/8/2020 8:00,0.0001
1/8/2020 0:00,0.0001
1/7/2020 16:00,0.0001
1/7/2020 8:00,0.0001
1/7/2020 0:00,0.0001
1/6/2020 16:00,0.0001
1/6/2020 8:00,0.0001
1/6/2020 0:00,0.0001
1/5/2020 16:00,0.0001
1/5/2020 8:00,0.0001
1/5/2020 0:00,0.0001
1/4/2020 16:00,0
1/4/2020 8:00,0.0001
1/4/2020 0:00,0.0001
1/3/2020 16:00,0
1/3/2020 8:00,0
1/3/2020 0:00,0
1/2/2020 16:00,0.0001
1/2/2020 8:00,0
1/2/2020 0:00,-0.0001
1/1/2020 16:00,-0.0001
1/1/2020 8:00,-0.0001
1/1/2020 0:00,0
12/31/2019 16:00,-0.0001
12/31/2019 8:00,0
12/31/2019 0:00,0
12/30/2019 16:00,-0.0002
12/30/2019 8:00,-0.0001
12/30/2019 0:00,-0.0001
12/29/2019 16:00,0.0001
12/29/2019 8:00,-0.0002
12/29/2019 0:00,0
12/28/2019 16:00,0
12/28/2019 8:00,-0.0001
12/28/2019 0:00,-0.0001
12/27/2019 16:00,-0.0001
12/27/2019 8:00,0
12/27/2019 0:00,0
12/26/2019 16:00,0.0001
12/26/2019 8:00,0.0001
12/26/2019 0:00,0.0001
12/25/2019 16:00,0.0001
12/25/2019 8:00,0.0001
12/25/2019 0:00,0.0001
12/24/2019 16:00,0.0001
12/24/2019 8:00,0.0001
12/24/2019 0:00,0.0001
12/23/2019 16:00,0.0001
12/23/2019 8:00,0.0001
12/23/2019 0:00,0
12/22/2019 16:00,0.0001
12/22/2019 8:00,0.0001
12/22/2019 0:00,0.0001
12/21/2019 16:00,0.0001
12/21/2019 8:00,0
12/21/2019 0:00,0
12/20/2019 16:00,0
12/20/2019 8:00,0
12/20/2019 0:00,0.0001
12/19/2019 16:00,0.0001
12/19/2019 8:00,0.0001
12/19/2019 0:00,-0.0002
12/18/2019 16:00,-0.0002
12/18/2019 8:00,-0.0001
12/18/2019 0:00,0
12/17/2019 16:00,-0.0001
12/17/2019 8:00,0
12/17/2019 0:00,0
12/16/2019 16:00,-0.0001
12/16/2019 8:00,-0.0001
12/16/2019 0:00,0
12/15/2019 16:00,0.0001
12/15/2019 8:00,0
12/15/2019 0:00,0.0001
12/14/2019 16:00,0
12/14/2019 8:00,-0.0001
12/14/2019 0:00,-0.0001
12/13/2019 16:00,-0.0001
12/13/2019 8:00,-0.0001
12/13/2019 0:00,-0.0001
12/12/2019 16:00,0
12/12/2019 8:00,0
12/12/2019 0:00,-0.0001
12/11/2019 16:00,0
12/11/2019 8:00,0.0001
12/11/2019 0:00,0.0001
12/10/2019 16:00,0.0001
12/10/2019 8:00,0.0001
12/10/2019 0:00,0.0001
12/9/2019 16:00,0.0001
12/9/2019 8:00,0.0001
12/9/2019 0:00,0.0001
12/8/2019 16:00,0.0001
12/8/2019 8:00,0.0001
12/8/2019 0:00,0.0001
12/7/2019 16:00,0
12/7/2019 8:00,0.0001
12/7/2019 0:00,0.0001
12/6/2019 16:00,0.0001
12/6/2019 8:00,0.0001
12/6/2019 0:00,0
12/5/2019 16:00,-0.0001
12/5/2019 8:00,0
12/5/2019 0:00,-0.0001
12/4/2019 16:00,0
12/4/2019 8:00,0
12/4/2019 0:00,0
12/3/2019 16:00,0.0001
12/3/2019 8:00,0
12/3/2019 0:00,0
12/2/2019 16:00,0.0001
12/2/2019 8:00,0.0001
12/2/2019 0:00,0.0001
12/1/2019 16:00,0.0001
12/1/2019 8:00,0.0001
12/1/2019 0:00,0.0001
11/30/2019 16:00,0
11/30/2019 8:00,0.0001
11/30/2019 0:00,0.0001
11/29/2019 16:00,0.0001
11/29/2019 8:00,0.0001
11/29/2019 0:00,0.0001
11/28/2019 16:00,0.0001
11/28/2019 8:00,0.0001
11/28/2019 0:00,0.0001
11/27/2019 16:00,-0.0002
11/27/2019 8:00,-0.0002
11/27/2019 0:00,-0.0004
11/26/2019 16:00,-0.0005
11/26/2019 8:00,-0.0001
11/26/2019 0:00,-0.0001
11/25/2019 16:00,0
11/25/2019 8:00,0.0001
11/25/2019 0:00,0.0001
11/24/2019 16:00,0.0001
11/24/2019 8:00,-0.0001
11/24/2019 0:00,-0.0001
11/23/2019 16:00,-0.0002
11/23/2019 8:00,-0.0003
11/23/2019 0:00,-0.0003
11/22/2019 16:00,0.0001
11/22/2019 8:00,0.0001
11/22/2019 0:00,0.0001
11/21/2019 16:00,0.0001
11/21/2019 8:00,0.0001
11/21/2019 0:00,0.0001
11/20/2019 16:00,0.0001
11/20/2019 8:00,0.0001
11/20/2019 0:00,0.0001
11/19/2019 16:00,0.0001
11/19/2019 8:00,0.0001
11/19/2019 0:00,0.0001
11/18/2019 16:00,0.0001
11/18/2019 8:00,0.0001
11/18/2019 0:00,0.0001
11/17/2019 16:00,0.0001
11/17/2019 8:00,0.0001
11/17/2019 0:00,0.0001
11/16/2019 16:00,0.0001
11/16/2019 8:00,0.0001
11/16/2019 0:00,0.0001
11/15/2019 16:00,0.0001
11/15/2019 8:00,0.0001
11/15/2019 0:00,0.0001
11/14/2019 16:00,0.0001
11/14/2019 8:00,0.0001
11/14/2019 0:00,0.0001
11/13/2019 16:00,0.0001
11/13/2019 8:00,-0.0002
11/13/2019 0:00,0.0001
11/12/2019 16:00,0.0001
11/12/2019 8:00,0.0001
11/12/2019 0:00,0.0001
11/11/2019 16:00,0.0001
11/11/2019 8:00,0.0001
11/11/2019 0:00,0.0001
11/10/2019 16:00,0.0001
11/10/2019 8:00,0.0001
11/10/2019 0:00,0.0001
11/9/2019 16:00,0.0001
11/9/2019 8:00,0.0001
11/9/2019 0:00,0.0001
11/8/2019 16:00,0.0001
11/8/2019 8:00,0.0001
11/8/2019 0:00,0.0002
11/7/2019 16:00,0.0002
11/7/2019 8:00,0.0003
11/7/2019 0:00,0.0001
11/6/2019 16:00,0.0001
11/6/2019 8:00,0.0001
11/6/2019 0:00,0.0001
11/5/2019 16:00,0.0001
11/5/2019 8:00,0.0001
11/5/2019 0:00,0.0001
11/4/2019 16:00,0.0001
11/4/2019 8:00,0.0001
11/4/2019 0:00,0.0001
11/3/2019 16:00,0.0001
11/3/2019 8:00,0.0001
11/3/2019 0:00,0.0001
11/2/2019 16:00,0.0001
11/2/2019 8:00,0.0001
11/2/2019 0:00,0.0001
11/1/2019 16:00,0.0005
11/1/2019 8:00,0.0002
11/1/2019 0:00,0.0004
10/31/2019 16:00,0.0004
10/31/2019 8:00,0.0001
10/31/2019 0:00,0.0005
10/30/2019 16:00,0.0003
10/30/2019 8:00,0.0003
10/30/2019 0:00,0.0005
10/29/2019 16:00,0.0002
10/29/2019 8:00,0.0005
10/29/2019 0:00,0.0007
10/28/2019 16:00,0.0008
10/28/2019 8:00,0.0001
10/28/2019 0:00,0.0001
10/27/2019 16:00,0.0002
10/27/2019 8:00,0.0001
10/27/2019 0:00,0.0003
10/26/2019 16:00,0.0001
10/26/2019 8:00,0.0001
10/26/2019 0:00,-0.0001
10/25/2019 16:00,0.0001
10/25/2019 8:00,0.0001
10/25/2019 0:00,0
10/24/2019 16:00,0.0001
10/24/2019 8:00,0.0001
10/24/2019 0:00,0.0001
10/23/2019 16:00,0.0001
10/23/2019 8:00,0.0001
10/23/2019 0:00,0.0001
10/22/2019 16:00,0.0001
10/22/2019 8:00,0.0001
10/22/2019 0:00,0.0001
10/21/2019 16:00,0.0001
10/21/2019 8:00,0.0001
10/21/2019 0:00,0.0001
10/20/2019 16:00,0.0001
10/20/2019 8:00,0.0001
10/20/2019 0:00,0.0001
10/19/2019 16:00,0.0001
10/19/2019 8:00,0.0001
10/19/2019 0:00,0.0001
10/18/2019 16:00,0.0001
10/18/2019 8:00,0.0001
10/18/2019 0:00,0.0001
10/17/2019 16:00,0.0001
10/17/2019 8:00,0.0001
10/17/2019 0:00,0.0001
10/16/2019 16:00,0.0001
10/16/2019 8:00,0.0001
10/16/2019 0:00,0.0001
10/15/2019 16:00,0.0001
10/15/2019 8:00,0.0001
10/15/2019 0:00,0.0001
10/14/2019 16:00,0.0001
10/14/2019 8:00,0.0001
10/14/2019 0:00,0.0001
10/13/2019 16:00,0.0001
10/13/2019 8:00,0.0001
10/13/2019 0:00,0.0001
10/12/2019 16:00,0.0001
10/12/2019 8:00,0.0001
10/12/2019 0:00,0.0001
10/11/2019 16:00,0.0001
10/11/2019 8:00,0.0001
10/11/2019 0:00,0.0001
10/10/2019 16:00,0.0001
10/10/2019 8:00,0.0001
10/10/2019 0:00,0.0001
10/9/2019 16:00,0.0001
10/9/2019 8:00,0.0001
10/9/2019 0:00,0.0001
10/8/2019 16:00,0.0001
10/8/2019 8:00,0.0001
10/8/2019 0:00,-0.0002
10/7/2019 16:00,-0.0002
10/7/2019 8:00,-0.0001
10/7/2019 0:00,0
10/6/2019 16:00,0
10/6/2019 8:00,-0.0001
10/6/2019 0:00,0
10/5/2019 16:00,-0.0002
10/5/2019 8:00,-0.0003
10/5/2019 0:00,-0.0001
10/4/2019 16:00,0
10/4/2019 8:00,0.0001
10/4/2019 0:00,0.0001
10/3/2019 16:00,-0.0001
10/3/2019 8:00,-0.0003
10/3/2019 0:00,-0.0005
10/2/2019 16:00,0.0001
10/2/2019 8:00,0.0001
10/2/2019 0:00,0.0001
10/1/2019 16:00,0.0001
10/1/2019 8:00,0.0001
10/1/2019 0:00,0.0001
9/30/2019 16:00,0.0001
9/30/2019 8:00,0.0001
9/30/2019 0:00,0.0001
9/29/2019 16:00,0.0001
9/29/2019 8:00,0.0001
9/29/2019 0:00,0.0001
9/28/2019 16:00,0.0001
9/28/2019 8:00,0.0001
9/28/2019 0:00,0.0001
9/27/2019 16:00,0.0001
9/27/2019 8:00,0.0001
9/27/2019 0:00,0.0001
9/26/2019 16:00,0.0001
9/26/2019 8:00,0.0001
9/26/2019 0:00,0.0001
9/25/2019 16:00,0.0001
9/25/2019 8:00,0.0001
9/25/2019 0:00,0.0001
9/24/2019 16:00,0.0001
9/24/2019 8:00,0.0001
9/24/2019 0:00,0.0001
9/23/2019 16:00,0.0001
9/23/2019 8:00,0.0001
9/23/2019 0:00,0.0001
9/22/2019 16:00,0.0001
9/22/2019 8:00,0.0001
9/22/2019 0:00,0.0001
9/21/2019 16:00,0.0001
9/21/2019 8:00,0.0001
9/21/2019 0:00,0.0001
9/20/2019 16:00,0.0001
9/20/2019 8:00,0.0001
9/20/2019 0:00,0.0001
9/19/2019 16:00,0.0001
9/19/2019 8:00,0.0001
9/19/2019 0:00,0.0001
9/18/2019 16:00,0.0001
9/18/2019 8:00,0.0001
9/18/2019 0:00,0.0001
9/17/2019 16:00,0.0001
9/17/2019 8:00,0.0001
9/17/2019 0:00,0.0001
9/16/2019 16:00,0.0001
9/16/2019 8:00,0.0001
9/16/2019 0:00,0.0001
9/15/2019 16:00,0.0001
9/15/2019 8:00,0.0001
9/15/2019 0:00,0.0001
9/14/2019 16:00,0.0001
9/14/2019 8:00,0.0001
9/14/2019 0:00,0.0001
9/13/2019 16:00,0.0001
9/13/2019 8:00,0.0001
9/13/2019 0:00,0.0001
9/12/2019 16:00,0.0001
9/12/2019 8:00,0.0001
9/12/2019 0:00,0.0001
9/11/2019 16:00,0.0001
9/11/2019 8:00,0.0001
9/11/2019 0:00,0.0001
9/10/2019 16:00,0.0001
